actorID,movieID
282,10849181
282,11735511
282,11735512
283,0000569
283,0181920
283,0000627
283,0001086
283,0370410
283,0860724
283,0000562
283,0001057
283,0126402
283,0492373
283,0940105
283,0587317
283,0135682
283,0923097
283,0932121
283,0908116
283,0185987
283,0000191
283,0235889
283,0291599
283,0828980
283,0429197
283,0090196
283,6956900
284,0000126
284,0000623
284,0000467
284,0001507
284,0366405
284,0122036
284,0513010
284,0616786
284,0512610
284,0673497
284,0428856
284,0587379
284,0566376
284,0821147
284,6146073
284,0620966
284,0893402
284,0942222
284,0158163
284,0057866
284,0358815
284,0728881
284,0467473
284,1134639
284,0584116
284,0025839
284,0566994
284,0002356
284,1827164
284,0003434
284,0746990
284,0316596
284,0309026
284,0135197
284,0182722
284,0182716
284,0182718
284,0365245
284,0456364
284,0865371
284,0507197
284,0454857
284,0381041
284,0882491
284,0538896
284,0949883
284,0507893
284,0110162
284,0667660
284,0585311
284,0183649
284,0665317
284,0418431
284,0562623
284,0253850
284,0177115
284,0535822
284,0644803
284,0536716
284,0535943
284,0917702
284,0563959
284,0700993
284,0509758
284,0035559
284,0924848
284,0822099
284,0572581
284,0878619
284,0017296
284,9011386
284,3618882
284,2249650
284,0100768
284,1128140
284,2263933
284,4509108
284,1650085
284,2259929
284,3364461
284,2061155
284,0459867
284,2536616
284,8003593
284,9983549
284,0588655
284,1894829
284,11209535
284,2003154
284,3707053
284,1043468
284,1307714
284,1018990
284,6530500
284,0859718
284,2054251
284,3604028
285,0001758
285,0517642
285,0000950
285,0750718
285,0001399
285,0077397
285,0042475
285,0743605
285,0544334
285,0177267
285,0025099
285,0100598
285,0481994
285,0673907
285,0566346
285,0593421
285,0010268
285,0281136
285,0204683
285,0367731
285,0641745
285,0875896
285,0843400
285,0557678
285,0370891
285,0014713
285,0807821
285,0790686
285,0749270
285,0542574
285,0304092
285,0549240
285,0189334
285,0254332
285,0792335
285,0820111
285,0820134
285,0820139
285,0192819
285,0161410
285,0624801
285,0830765
285,0905353
285,0507633
285,0874442
285,0649876
285,0936742
285,0914902
285,0935733
285,0185431
285,4407765
285,4407812
285,0927835
285,0531722
285,0824102
285,0809131
285,0445993
285,0192805
285,0065702
285,0205289
285,0636637
285,0640722
285,0790689
285,0815420
285,0382794
285,0674357
286,0000146
286,0000300
286,0000353
286,0000218
286,0004710
286,0000147
286,0905554
286,0001638
286,0923610
286,0581378
286,0144875
286,0744599
286,0754125
286,0425132
286,0383533
286,0720082
286,0183557
286,0924360
286,0743605
286,0806772
286,0272536
286,0232383
286,0605943
286,0792348
286,0771923
286,0250954
286,0542512
286,0877193
286,0748993
286,0782248
286,0067845
286,0535582
286,0874458
286,0587013
286,0359093
286,0044092
286,0156390
286,0206544
286,0907510
286,0437881
287,0000658
287,0000138
287,0000473
287,0000134
287,0002025
287,0893862
287,0769136
287,0000445
287,0553269
287,0633223
287,0727961
287,0130215
287,0580646
287,0514055
287,0241717
287,0775087
287,0533189
287,0826523
287,0663581
287,0921173
287,2014673
287,1338528
287,8869901
287,0142334
287,0001255
287,0500165
287,5179968
287,0745234
287,1798721
288,0000106
288,0413996
288,0909384
288,0095673
288,0368938
288,0000117
288,0000240
288,0372967
288,0001073
288,0114868
288,0000535
288,0766881
288,0000274
288,0924178
288,0000498
288,0005085
288,0063482
288,0452919
288,0604528
288,0564589
288,0000630
288,0003609
288,2280197
288,0769369
288,0725717
288,0134114
288,0939577
288,0237113
288,0477280
288,0838178
288,0066038
288,0587896
288,0000304
288,2573065
288,8201129
288,0000127
288,1771626
288,0566988
288,7065729
288,1456752
288,0001857
289,0000187
289,0000104
289,0000596
289,0619700
289,0839777
289,0514780
289,0580646
289,0657813
289,0941629
289,0525450
289,0897844
289,0180639
289,0689948
289,0111767
289,0947664
289,0171630
289,0469318
289,0238201
289,0918689
289,0728314
289,0305866
289,0158017
289,0652179
289,0145827
289,0184438
289,0366504
289,0384327
289,0506596
289,0670576
289,0870140
289,0752699
289,0627442
289,0912023
289,0656606
289,0866912
289,0871899
289,0889964
289,0267606
289,0503515
289,0079023
289,0481946
289,0579428
289,0588778
289,0041486
289,0017418
289,0090553
289,0283978
289,0551888
289,0504000
289,0621105
289,0748725
289,0833532
289,0377788
289,0377022
289,0000570
289,0510317
289,0049504
289,0390319
289,0167857
289,0514561
289,0433229
289,0766123
289,0100089
289,0412741
289,0704676
289,0333380
289,0400861
289,0332979
289,0507925
289,0328688
289,0414124
289,0937462
289,0464693
289,0019527
289,0095694
289,0126329
289,0160693
289,0163258
289,0208463
289,0215814
289,0753775
289,0233744
289,0291190
289,0315338
289,0321280
289,0320604
289,0344565
289,0355670
289,0422268
289,0451176
289,0483151
289,0505416
289,0545163
289,0581460
289,0580642
289,0592175
289,0645340
289,0722795
289,0733516
289,0739353
289,0810310
289,0843471
289,0898018
289,1570873
289,1685378
289,0276092
289,5099286
289,0445433
289,0510720
289,0538898
289,0551601
289,0684877
289,0754537
289,0758407
289,0722550
289,1205176
289,2574266
290,0000092
290,0000130
290,0000177
290,0001589
290,0179196
290,0000508
290,0512305
290,0113125
290,0341659
290,0165927
290,0725956
290,0014883
290,0672888
290,0262764
290,0389571
290,0541191
290,0693364
290,0303185
290,0900012
290,0290320
290,0766854
290,0086732
290,0444608
290,0510317
290,0402451
290,0231871
290,0354102
290,0696989
290,0378586
290,0942838
290,0787715
290,0567881
290,0907510
290,0175560
290,0313702
290,0054315
290,0670037
290,0329672
290,0715247
290,0321089
290,0454520
290,0798872
290,0601471
290,0522992
290,0593395
290,0249470
290,0058867
290,0743768
290,0363898
290,0404462
290,0017598
290,0202603
290,0311289
290,0343996
290,0691117
290,0858986
290,0939730
290,0018515
290,0254590
290,0188431
290,0384577
290,0388916
290,0435998
290,0556456
290,2889512
290,0075259
290,0278755
290,0388915
290,0546664
290,8946374
290,2274343
291,0000142
291,0000432
291,0000438
291,0001473
291,0001277
291,0371660
291,0001114
291,0550855
291,0002124
291,0920564
291,0425982
291,0420955
291,0546797
291,0434566
291,0002055
291,0151174
291,0650661
291,0567386
291,0132596
291,0247761
291,0197123
291,0852492
291,0251365
291,0367445
292,0000685
292,0000609
292,0000332
292,0569226
292,0000363
292,0738354
292,0005264
292,0001598
292,0740264
292,0446070
292,0124333
292,0071345
292,0413743
292,0095478
292,0002901
292,0229200
292,0577060
292,0941316
292,0170903
292,0393605
292,0653633
292,0598222
292,0183499
292,0154636
292,0046017
292,0057490
292,0205741
292,0723365
292,0718680
292,0756209
292,0601750
292,0271945
292,0850769
292,0186788
292,0531333
292,0858644
292,0267726
292,0378435
292,0302500
292,0878913
292,0359747
292,0289421
292,1471473
292,0564782
292,0776878
292,0790798
292,0712076
292,0491110
292,1630956
292,0339454
292,0562070
292,1734262
292,10843309
292,1943668
292,0810331
292,2529627
292,0860791
292,3454837
293,0000199
293,0000136
293,0000514
293,0456124
293,0751638
293,0000162
293,0411964
293,0065418
293,0583951
293,0850211
293,0803157
293,0340260
293,0534249
293,0267235
293,0785352
293,0001543
293,0513401
293,0029568
293,0043088
293,0036544
293,0280515
293,0756218
293,0325076
293,0738913
293,0625789
293,0316079
293,0565503
293,0119874
293,0662904
293,0793661
293,0615525
293,2265624
293,0420693
293,0135748
293,0128680
293,0614221
293,5355741
293,0269658
293,0215980
293,0395612
293,0107271
293,0141769
293,0053463
293,0832910
293,0675887
293,0432921
293,0223653
293,0953737
293,0744336
293,0085262
293,0517752
293,0615524
293,0891599
293,1714003
293,1630956
293,1076073
293,1674901
293,1396107
293,2737862
293,3404373
293,2042143
293,0492086
293,1090649
293,1694492
293,0641322
293,3800111
293,0434560
293,2166116
293,0665101
293,0720411
293,0864881
293,0068633
293,3967613
294,0000120
294,0005491
294,0178176
294,0000144
294,0359774
294,0000236
294,0000372
294,0076251
294,0001436
294,0752751
294,0562356
294,0682597
294,0002012
294,0652783
294,0279805
294,0501493
294,0666871
294,0611127
294,0020739
294,0142586
294,0444411
294,0730072
294,0644750
294,0217301
294,0418012
294,0722345
294,0503138
294,0907605
294,0873668
294,0674946
294,0639820
294,0140150
294,0137488
294,0328767
294,0382285
294,0496830
294,0789039
294,0043144
294,0020576
294,0035650
294,0055872
294,0121939
294,0256528
294,0301045
294,0428894
294,0384605
294,0340900
294,0035079
294,0175833
294,0429101
294,0621130
294,0012209
294,0004923
294,0055346
294,0294343
294,0113090
294,0329240
294,0149522
294,0467512
294,0262612
294,0588484
294,0025490
294,0574617
294,0163670
294,0668139
294,0295203
294,0750158
294,0452881
294,0825497
294,0454327
294,0441002
294,3425823
294,1028773
294,0201084
294,2230709
294,1733788
294,2376223
294,4563125
295,0000621
295,0000687
295,0000599
295,0301370
295,0005276
295,0513010
295,0109620
295,0365128
295,0732152
295,0465664
295,0569079
295,0077692
295,0240536
295,0176896
295,0366905
295,0905356
295,0761689
295,0622817
295,0956053
296,0753737
296,0332709
296,0653450
296,1815245
296,0091081
296,0160787
296,0216169
296,0220454
296,0352653
296,1040302
296,3767485
296,6303941
296,0495844
296,11679922
296,0653468
296,1099800
297,0001228
297,0005359
297,0242226
297,0940052
297,0004754
297,0956528
297,0283631
297,0916534
297,0132517
297,0122913
297,0551155
297,0279271
297,0786699
297,0550823
297,0925780
297,0105146
297,0281042
298,0000237
298,0000115
298,0000260
298,0005273
298,0000153
298,0000663
298,0001024
298,0696193
298,0272173
298,0002253
298,0001634
298,0936298
298,0158632
298,0219835
298,0743671
298,0061777
298,0420308
298,0567306
298,0005048
298,0281107
298,0807817
298,0934806
298,0004272
298,0051257
298,0801664
298,0715314
298,0102288
298,0389005
298,0005194
298,0733782
298,0666922
298,0108273
298,0721980
298,0405337
298,0858593
298,0089185
298,0778780
298,0504072
298,0104036
298,0913175
298,0624621
298,0174063
298,0790105
298,0251877
298,0477498
298,0294902
298,1392183
298,0735350
298,0199594
298,0909738
298,10576793
298,1469349
298,1406053
298,0129244
298,1737401
298,0160636
298,2946581
298,1077195
298,0562209
298,0608121
298,0740951
298,0952174
298,0952685
299,0000401
299,0000619
299,0001853
299,0000412
299,0001807
299,0564277
299,0929934
299,0103071
299,0040472
299,0222643
299,0001451
299,0823563
299,0823462
299,0071345
299,0349956
299,0642522
299,0808541
299,0807159
299,0866019
299,0201436
299,0681860
299,0287795
299,0376347
299,0709263
299,0280489
299,0180205
299,0048957
299,0888004
299,0117083
299,0416436
299,0176785
299,0248746
299,0668109
299,0852497
299,0312949
299,0632593
299,0629991
299,0522432
299,0128540
299,0759123
299,0889198
299,0078913
299,0843216
299,0509389
299,0731346
299,0914485
299,0093352
299,0565449
299,0453291
299,0641892
299,0694339
299,0607515
299,0697018
299,0697189
299,0929125
299,0723728
299,0011128
299,0417981
299,0625373
299,0444144
299,0468743
299,0856436
299,0566391
299,0047495
299,0321929
299,0715530
299,0572456
299,0713134
299,0428267
299,0874466
299,0902088
299,0934069
299,0140378
299,0949224
299,0318603
299,0026669
299,0479928
299,0865182
299,0453927
299,0448647
299,0010723
299,0388101
299,0544203
299,0544237
299,0468272
299,0887759
299,0095398
299,0275012
299,0147032
299,0729346
299,0859871
299,0673925
299,0724486
299,2796989
299,1845357
299,0127438
299,4041492
299,0365521
299,1922988
299,1478410
299,1073061
299,1712596
300,0000148
300,0000198
300,0000335
300,0187724
300,0560093
300,0002117
300,0075359
300,0000513
300,0001777
300,0263577
300,0001638
300,0120141
300,0588999
300,0918510
300,0490078
300,0059946
300,0653654
300,0883008
300,0228678
300,0901679
300,0397949
300,0308208
300,0810488
300,0001311
300,0654301
300,0700072
300,0598282
300,0015951
300,0293522
300,0186976
300,0492507
300,0794890
300,0316344
300,0607703
300,0236481
300,0573134
300,0585948
300,0527945
300,0847727
300,0731390
300,0941887
300,0232116
300,0391595
300,0508742
300,0068690
300,0058175
300,0404322
300,0068171
300,0860465
300,0792872
300,0359257
300,0584512
300,0472928
300,0891514
300,0464255
300,0057460
300,0461816
300,0363294
300,0787685
300,0516556
300,0452990
300,0584352
300,0676649
300,0814856
300,0633280
300,0742036
300,0267084
300,0357437
300,0945960
300,0532896
300,0794834
300,0804459
300,0674299
300,0640744
300,10525989
300,0084163
300,1406053
300,0137114
300,0220619
300,2230709
300,5883058
300,7067591
300,1344971
300,0696430
300,2656629
300,0814382
300,0920038
300,6158735
1201,0000017
1201,0728958
1201,0728934
1201,0045359
1201,0368141
1201,0865262
1201,0000071
1201,0206081
1201,0424318
1201,0834626
1201,0293596
1201,0000697
1201,1727793
1202,0001709
1202,0473166
1202,0726257
1202,0065274
1202,0737465
1202,0886284
1202,0485680
1202,0311476
1202,0717925
1202,0927641
1202,0770425
1202,0905226
1202,0035532
1202,0003492
1202,0118128
1202,0036575
1202,0720725
1202,0062284
1202,0487110
1202,0122211
1202,0728957
1202,0471219
1202,0939603
1202,0717028
1202,0380337
1202,0771935
1202,0065505
1202,0785743
1202,0294817
1202,0617886
1202,0436893
1202,0389147
1202,0121411
1202,0772374
1202,0212220
1202,0477910
1202,0354025
1202,0744852
1202,0720647
1202,0717037
1202,3371348
1202,3370919
1202,3371138
1202,0537241
1202,3371431
1202,0704637
1203,0000001
1203,0001677
1203,0002143
1203,0722424
1203,0089314
1203,0110813
1203,0010468
1203,0000840
1203,4942919
1203,4185833
1203,4943194
1203,0107600
1203,0111012
1203,0169077
1203,0180679
1203,0182617
1203,0186886
1203,0189234
1203,0247833
1203,0255197
1203,0285660
1203,0311907
1203,0355408
1203,0387562
1203,0391750
1203,0408294
1203,0485440
1203,0587117
1203,0610259
1203,0610950
1203,0621306
1203,0636199
1203,0641454
1203,0694446
1203,0725529
1203,0747535
1203,0780844
1203,0816608
1203,0829648
1203,0850204
1203,0860549
1204,0001479
1204,0000912
1204,0821041
1204,0107795
1204,0041172
1204,0725897
1204,0750079
1204,0240836
1204,0357111
1204,0528685
1204,0896109
1204,0248291
1204,0387561
1204,0541766
1204,0026049
1204,0057245
1204,0096455
1204,0097647
1204,0110886
1204,0129774
1204,0185769
1204,0200626
1204,0214401
1204,0219219
1204,0278006
1204,0319052
1204,0356128
1204,0388280
1204,0396473
1204,0405340
1204,0410361
1204,0429361
1204,0446120
1204,0508985
1204,0533101
1204,0580597
1204,0614515
1204,0624752
1204,0694302
1204,0717046
1204,0717137
1204,0729843
1204,0747069
1204,0776746
1204,0812855
1204,0825088
1204,0890131
1204,0893952
1204,0889536
1204,0942207
1204,0956517
1206,0000168
1206,0503627
1206,0171513
1206,0000115
1206,0001056
1206,0000374
1206,0743304
1206,0387734
1206,0089796
1206,0917361
1206,0526185
1206,0519023
1206,0121327
1206,0030937
1206,0713380
1206,0002064
1206,0222643
1206,0000837
1206,0853103
1206,0333888
1206,0308113
1206,0910145
1206,0533492
1206,0656944
1206,0823940
1206,1455621
1206,1843598
1206,1359860
1206,0534372
1206,2319274
1207,0000325
1207,0000400
1207,0001590
1207,0001077
1207,0000299
1207,0614220
1207,0454952
1207,0564697
1207,0402408
1207,0004904
1207,0001798
1207,0859450
1207,0414968
1207,0810269
1207,0811446
1207,0098306
1207,0150854
1207,0184823
1207,0186653
1207,0880726
1207,0311372
1207,0341192
1207,0384424
1207,0366179
1207,0060037
1207,0078499
1207,0004227
1207,0424528
1207,0772406
1207,0487827
1207,0517485
1207,0909896
1207,0915781
1207,0925933
1207,0943840
1207,0576484
1207,0850789
1207,0607158
1207,0683390
1207,0764891
1207,0816820
1207,0819226
1207,0863024
1207,0866137
1207,0895495
1207,0939378
1207,0950620
1207,0239856
1207,1731712
1207,0227698
1207,0394294
1207,0282845
1207,0848237
1207,7601847
1208,0000325
1208,0000168
1208,0000115
1208,0000166
1208,0002062
1208,0001804
1208,0001650
1208,0000609
1208,0001311
1208,0372217
1208,0202819
1208,0182569
1208,0942970
1208,0942971
1208,0756218
1208,0575198
1208,0180984
1208,0658265
1208,0204706
1208,0697115
1208,0567743
1208,0826952
1208,0358481
1208,0514055
1208,0226746
1208,0028690
1208,0908858
1208,0873997
1208,0672271
1208,0673101
1208,0537046
1208,0893174
1208,0190962
1208,0077773
1208,0211683
1208,0390915
1208,0265984
1208,0565503
1208,0037967
1208,0268356
1208,0698122
1208,0950794
1208,0546697
1208,0097631
1208,0672350
1208,0329960
1208,0245000
1208,0914224
1208,0129538
1208,1117742
1208,2278607
1208,0761587
1208,1992413
1209,0000188
1209,0001404
1209,0458951
1209,0001439
1209,0000496
1209,0001661
1209,0001191
1209,0000630
1209,0001854
1209,0000205
1209,0829537
1209,0004921
1209,0709738
1209,0004815
1209,0112923
1209,0788009
1209,0942833
1209,0548498
1209,0000715
1209,0343444
1209,0446654
1209,0496736
1209,0001255
1209,0035954
1209,0802007
1209,0005286
1209,0812515
1209,0045937
1209,0483600
1209,0406306
1209,0614319
1209,8052341
1209,0315305
1209,2177483
1209,1524001
1209,2084734
1210,0000243
1210,0001488
1210,0000128
1210,0818880
1210,0001235
1210,0001221
1210,0001209
1210,0541908
1210,0640413
1210,0192505
1210,0614887
1210,0770039
1210,0000183
1210,0421268
1210,0005248
1210,0898718
1210,0244281
1210,0119354
1210,0030283
1210,0638966
1210,0325975
1210,0284943
1210,0779980
1210,0154190
1210,0398385
1210,0493179
1210,0520865
1210,0631612
1210,0118296
1210,0596789
1210,0836365
1210,0021473
1210,0596108
1210,0039545
1210,0355318
1210,0806573
1210,0014135
1210,0382914
1210,0727823
1210,0055990
1210,0906975
1210,0006878
1210,0546275
1210,0949337
1210,0400747
1210,0629006
1210,0935895
1210,0914918
1210,0169250
1210,0394022
1210,0198949
1210,0285191
1210,0339084
1210,0633923
1210,0809366
1210,0859924
1210,0005513
1210,0478874
1210,0026560
1210,0077171
1210,0326947
1210,0848601
1210,0919798
1210,1494883
1210,1295801
1210,3425823
1210,1462745
1210,1006740
1210,0003261
1210,1478469
1210,7875641
1210,0566695
1210,6689280
1210,0787900
1210,0820783
1210,4563125
1210,0928505
1210,2997096
1211,0001448
1211,0000169
1211,0000959
1211,0811202
1211,0000504
1211,0000563
1211,0752751
1211,0245653
1211,0779850
1211,0517506
1211,0459245
1211,0427506
1211,0782425
1211,0103015
1211,0061307
1211,0737977
1211,0769318
1211,0406950
1211,0656122
1211,0721026
1211,0062485
1211,0270028
1211,0565822
1211,0838878
1211,0487987
1211,0785069
1211,0551363
1211,0806763
1211,0863567
1211,0926483
1211,0743314
1211,0083915
1211,0493163
1211,0929275
1211,0604442
1211,0026627
1211,0429100
1211,0923770
1211,0743832
1211,0485306
1211,0179228
1211,0120147
1211,0665708
1211,0313344
1211,0557755
1211,0569933
1211,0245486
1211,0572041
1211,0105292
1211,2648148
1211,0000961
1211,0168154
1212,0573819
1212,0474057
1212,0842684
1212,0092071
1212,0001001
1212,0000598
1212,0673487
1212,0259029
1212,0940504
1212,0000569
1212,0077718
1212,0000212
1212,0934113
1212,0364099
1212,0425142
1212,0306157
1212,0105280
1212,0370035
1212,0689269
1212,0353740
1212,0048993
1212,0753068
1212,0093135
1212,0828494
1212,0898047
1212,0188687
1212,0397390
1212,2033905
1212,0916100
1213,0000360
1213,0000467
1213,0002332
1213,0912001
1213,0412374
1213,0925406
1213,0013119
1213,0564921
1213,0350079
1213,0448301
1213,0088227
1213,0125148
1213,0054429
1213,0180005
1213,0364458
1213,0802469
1213,0438127
1213,0564805
1213,0014873
1213,0792792
1213,0072455
1213,0629517
1213,0153787
1213,0933099
1213,0211233
1213,0176560
1213,0652367
1213,0743821
1213,0086407
1213,0015124
1213,0164212
1213,0745100
1213,0628118
1213,0532984
1213,0704016
1213,1621295
1214,0297686
1214,0559405
1214,0620026
1214,0559483
1214,0785167
1214,0462208
1214,0867401
1214,0463774
1214,0794193
1214,1814885
1214,0394655
1214,0559600
1214,0468699
1214,0044467
1214,0590923
1214,0031818
1214,0008358
1214,0645420
1214,0946639
1214,0297669
1214,0594054
1214,0411006
1214,0848675
1214,0297997
1214,0297794
1214,1603629
1215,0008894
1215,0018234
1215,0029025
1215,0038902
1215,0050226
1215,0052079
1215,0070452
1215,0075359
1215,0082300
1215,0095426
1215,0096726
1215,0113012
1215,0172869
1215,0182805
1215,0193028
1215,0220841
1215,0234793
1215,0286855
1215,0372627
1215,0397212
1215,0402582
1215,0409262
1215,0001424
1215,0455437
1215,0493052
1215,0000097
1215,0001474
1215,0542000
1215,0607325
1215,0005276
1215,0668123
1215,0682201
1215,0706883
1215,0721364
1215,0742774
1215,0005389
1215,0748108
1215,0751698
1215,0755966
1215,0790113
1215,0793155
1215,0800249
1215,0821487
1215,0829699
1215,0855214
1215,0864121
1215,0888664
1215,0910692
1215,0913171
1215,0006431
1215,0942456
1215,0944688
1215,0021882
1215,1006740
1215,0191668
1215,1478469
1215,2209357
1215,2811136
1215,0864123
1216,0662504
1216,0653660
1216,0106319
1216,0605917
1216,0610949
1216,0863697
1216,0535544
1216,0862265
1216,0449949
1216,0228992
1216,0912360
1216,0277481
1216,0185888
1216,0202710
1216,0933482
1216,0091247
1216,1154288
1216,0099443
1216,0403148
1216,0694766
1216,0408885
1216,0349787
1216,0436230
1216,1043214
1216,1039057
1216,1039413
1216,1039419
1216,1043225
1216,1039479
1216,1043233
1216,1039548
1216,0117825
1216,1043244
1216,0132666
1216,0165789
1216,1042713
1216,1039747
1216,1039784
1216,1039814
1216,1039860
1216,0265549
1216,1043279
1216,0267669
1216,1042116
1216,1039984
1216,1040027
1216,1040064
1216,0304240
1216,1040069
1216,1042791
1216,1040100
1216,1043301
1216,1040114
1216,1040132
1216,1042800
1216,1042808
1216,1043330
1216,0408993
1216,1042859
1216,0424327
1216,0425964
1216,1042864
1216,1043351
1216,1040553
1216,0470397
1216,1040566
1216,1040612
1216,0488947
1216,1042910
1216,1043392
1216,1043402
1216,1042967
1216,0602967
1216,1042979
1216,1042994
1216,1041071
1216,1042195
1216,1043069
1216,1041483
1216,1042209
1216,1043478
1216,1043489
1216,1041884
1216,1043170
1216,1043176
1216,1043184
1217,0000230
1217,0000104
1217,0000194
1217,0205863
1217,0002901
1217,0434676
1217,0746414
1217,0224703
1217,0943280
1217,0803828
1217,0368178
1217,0514093
1217,0363594
1217,0741959
1217,0649454
1217,0649453
1217,0646869
1217,0936417
1217,0418965
1217,0171938
1217,0949447
1217,0797557
1217,0940263
1217,0515716
1217,0479381
1217,0650801
1217,0681331
1217,0904845
1217,0026388
1217,0231146
1217,0334119
1217,0198369
1217,0876166
1217,0698275
1217,0931383
1217,0495971
1217,0068645
1217,0375098
1217,0310542
1217,0835959
1217,0089699
1217,0213992
1217,0788644
1217,0258057
1217,0147661
1217,0646999
1217,0766154
1217,0345634
1217,0328987
1217,0480102
1217,0482795
1217,0355561
1217,0575928
1217,0761693
1217,0651735
1217,0380382
1217,0760914
1217,0422743
1217,0454836
1217,0289716
1217,0591567
1217,1616882
1217,4330270
1217,0233039
1217,7212544
1217,2625012
1217,0458662
1217,0625358
1217,9818334
1217,10749896
1217,0720719
1217,0764249
1218,0001084
1218,0000676
1218,0000505
1218,0001474
1218,0936762
1218,0395428
1218,0005093
1218,0005294
1218,0522324
1218,0690770
1218,0575168
1218,0721990
1218,0728249
1218,0103307
1218,0185272
1218,0424513
1218,0622860
1218,0808633
1218,0005170
1218,0720939
1218,0328709
1218,0656250
1218,0891254
1218,0336620
1218,0934310
1218,0915689
1218,0721155
1218,0003817
1219,6020528
1220,0004898
1220,0001785
1220,0001650
1220,0000124
1220,0001084
1220,0005556
1220,0004723
1220,0369513
1220,0000401
1220,0257588
1220,0005093
1220,0005354
1220,0272474
1220,0117420
1220,0820696
1220,0608096
1220,0004965
1220,0249460
1220,0933098
1220,0001863
1220,0807163
1220,0000871
1220,0635757
1220,0865114
1220,0341377
1220,0287175
1220,0911840
1220,0503358
1220,0647493
1220,0195978
1220,0639820
1220,0119531
1220,0262564
1220,0802299
1220,0323617
1220,0930184
1220,0018696
1220,0006878
1220,0303175
1220,0472281
1220,0808599
1220,0338400
1220,0049113
1220,0342293
1220,0828873
1220,0004923
1220,0662578
1220,0540374
1220,0910246
1220,0252923
1220,0575447
1220,0043076
1220,0232840
1220,0572254
1220,10525989
1220,1684591
1220,0004820
1220,1393584
1220,0764686
1220,1420303
1220,4439586
1220,2483836
1220,0557802
1220,4046484
1220,0000569
1220,0675293
1220,0724124
1220,2055900
1220,2781972
1220,1356757
1220,0940756
1221,0000412
1221,0000212
1221,0000995
1221,0001499
1221,0926165
1221,0866300
1221,0000450
1221,0733929
1221,0834373
1221,0109359
1221,0860749
1221,0133609
1221,0724665
1221,0929780
1221,0183921
1221,0208709
1221,0645033
1221,0599486
1221,0532068
1221,0947168
1221,0291290
1221,0311619
1221,0278436
1221,0485737
1221,0276055
1221,0247956
1221,0060103
1221,0236719
1221,0535731
1221,0871703
1221,0447264
1221,0295535
1221,0462194
1221,1066970
1221,6087845
1221,3086341
1221,0103071
1221,0291253
1221,0507269
1221,0548564
1221,0724033
1221,0749043
1221,4594089
1221,1673384
1222,0000389
1222,0000421
1222,0001459
1222,0001151
1222,0005315
1222,0338886
1222,0775438
1222,0936488
1222,0217716
1222,0916249
1222,0952040
1222,0930568
1222,0363705
1222,0351413
1222,0023130
1222,0732836
1222,0921582
1222,0915013
1222,0446340
1222,0673985
1222,0189719
1222,0009277
1222,0679750
1222,0316708
1222,0641122
1222,0156184
1222,0743371
1222,0780084
1222,0627478
1222,0569243
1222,2209357
1223,0103038
1223,0469103
1223,0002059
1223,0000261
1223,0336960
1223,0001527
1223,0101722
1223,0004778
1223,0159609
1223,0566279
1223,0072435
1223,0341562
1223,0760123
1223,0293875
1223,0001337
1223,0243948
1223,0005012
1223,0954337
1223,0708910
1223,0156032
1223,0610526
1223,0723784
1223,7704677
1223,0370289
1223,0744044
1223,0270703
1223,0429768
1223,0003861
1223,0332853
1223,0581075
1223,0420900
1223,0506039
1223,0947695
1223,1318720
1223,1000054
1223,0629709
1223,4059534
1223,0891381
1224,0000983
1224,0000409
1224,0001848
1224,0878645
1224,0809031
1224,0001650
1224,0377106
1224,0135306
1224,0307254
1224,0320491
1224,0218292
1224,0237979
1224,0725434
1224,0705333
1224,0734454
1224,0247611
1224,0915901
1224,0483767
1224,0181553
1224,0914048
1224,0865114
1224,0941284
1224,0684160
1224,0622944
1224,0805328
1224,0823993
1224,0707250
1224,0519732
1224,0623319
1224,0799777
1224,0942257
1224,0692298
1224,0164131
1224,0481180
1224,0932525
1224,0182471
1224,0738053
1224,0825859
1224,0780016
1224,0004746
1224,0924572
1224,0613688
1224,0004953
1224,0565446
1224,1521668
1224,0827535
1224,0107957
1224,0754697
1224,0809675
1224,0379626
1224,0278666
1224,0791924
1224,0693032
1224,0856713
1224,0809493
1224,2819700
1224,3171390
1224,0321173
1224,0367780
1224,0533664
1224,5530988
1225,0031759
1225,0000870
1225,0193551
1225,0175305
1225,0219301
1225,0293623
1225,0335637
1225,0364674
1225,0367025
1225,0372705
1225,0393883
1225,0442144
1225,0443856
1225,0449984
1225,0531518
1225,0543019
1225,0001549
1225,0641114
1225,0654104
1225,0672575
1225,0695143
1225,0696303
1225,0697010
1225,0706604
1225,0723977
1225,0000611
1225,0747342
1225,0001715
1225,0796846
1225,0847857
1225,0858425
1225,0505764
1225,0004735
1225,0912311
1225,0921754
1225,3425823
1225,0271169
1225,5952859
1225,4046484
1225,2018353
1225,4113112
1226,0000412
1226,0000453
1226,0001254
1226,0000565
1226,0537046
1226,0272173
1226,0500038
1226,0000377
1226,0156940
1226,0002117
1226,0741279
1226,0559157
1226,0035954
1226,0615428
1226,0553632
1226,0269795
1226,0018143
1226,0285046
1226,0782715
1226,0063504
1226,0768561
1226,0665114
1226,0589233
1226,0476040
1226,0161980
1226,0428438
1226,0679406
1226,0930296
1226,0091761
1226,0680818
1226,0348927
1226,0109175
1226,0902529
1226,0223653
1226,0709021
1226,0292601
1226,0356191
1226,0636595
1226,0600490
1226,0763640
1226,0030876
1226,0360535
